age,monthly_income,employment_type,upi_txn_per_month,avg_txn_amount,utility_bills_paid,rent_payments_on_time,mobile_recharge_regularity,spending_variance,income_stability_ratio,savings_rate,late_payments,overdraft_count,loan_amount_requested,loan_tenure_months,repaid
28,54847,salaried,44,2736,5,5,0.9546497959887352,0.4403591974261951,0.3685963194207991,0.48990419961909154,5,3,34347,24,0
54,63653,salaried,38,1561,4,8,0.33307329605294156,0.14246314808710858,0.7440081873642312,0.0724960210013526,2,0,26249,24,0
55,61622,salaried,100,4392,7,3,0.5652118199572381,0.6406389213201227,0.8656692863454583,0.20225820441173137,3,4,451674,6,0
52,32810,student,83,2368,4,8,0.4036792825865142,0.772956712350709,0.8849022827039663,0.466905637504984,8,0,221265,12,0
44,15503,self_employed,131,1094,10,10,0.3962201444817809,0.6381095212039497,0.7045349997513273,0.09751974236652472,0,3,486712,24,1
34,41976,gig_worker,21,107,1,8,0.1933786098790552,0.5880547658468156,0.31224688324031835,0.42189567223325036,4,4,118346,6,0
52,16590,salaried,114,2691,5,5,0.53707954079759,0.22941199123460632,0.9815990311492144,0.4091337840797952,6,1,445884,6,1
36,15886,salaried,56,2615,11,4,0.8494042549672068,0.6451370408192583,0.630537691930685,0.49316482727566985,2,2,350586,60,1
24,17866,salaried,122,4515,0,2,0.049485013553870805,0.33485621457621195,0.5755171266915187,0.14084091682408417,1,1,372925,60,0
57,71624,salaried,13,1517,4,4,0.8892265936634216,0.919558862813285,0.5764640995740841,0.15766267769007297,1,2,401018,24,1
41,73899,salaried,37,2416,5,2,0.6654729651372995,0.6537200927599808,0.5969056160407865,0.45143900052889324,0,1,368570,24,0
34,37792,gig_worker,117,4032,6,4,0.6167380805749029,0.2781796767083027,0.4695265027209271,0.11703952960113978,4,3,116086,6,0
51,14764,gig_worker,89,1387,1,4,0.6259002329239922,0.4729269093639301,0.5291335380248808,0.27395047849355453,2,0,236832,60,0
38,47727,self_employed,14,2944,0,1,0.29626983595446943,0.8465812758850444,0.9897503268423173,0.3536724795955281,6,2,285177,24,0
27,13068,self_employed,10,1218,5,8,0.4151445038682877,0.3354639511826475,0.5577176001792659,0.13594212263144284,0,3,40088,12,0
30,12295,student,119,652,2,6,0.7992900059042146,0.5254405701523811,0.6687075115316523,0.4692064727223794,8,0,114001,6,1
27,46160,salaried,125,760,4,5,0.3063810369362896,0.6796699732515226,0.8938059861826528,0.33284877403696017,1,0,284671,6,1
53,16390,salaried,145,815,11,4,0.47002020957269675,0.7545293388267417,0.6691994677762044,0.02356965413491252,7,4,410180,24,0
43,25131,salaried,69,3685,10,3,0.019632271387653333,0.17389217506474486,0.5271173951327173,0.06786876563045696,9,4,308149,24,0
41,20038,gig_worker,24,3861,1,7,0.7335583529355066,0.565152304677289,0.666625683842971,0.0953907850457818,3,4,221306,24,0
39,57327,student,61,2629,0,1,0.41770217667860565,0.9121999004962014,0.3798604173073682,0.12247868199672485,5,2,271550,12,0
39,26281,salaried,50,4070,0,7,0.5253587684736037,0.9683597815096939,0.3910048686629389,0.3653386850147182,8,2,449977,6,0
56,59189,student,140,3507,10,0,0.11468931781075864,0.6561450425593582,0.7858752725614682,0.04446762237773405,6,0,99538,36,0
49,53511,gig_worker,14,1558,3,9,0.9917142287874369,0.9836608041599857,0.9422224600818219,0.17529733613806725,7,2,492434,12,1
38,13605,salaried,117,3367,9,0,0.302467826984846,0.5707352489761408,0.8079746934419627,0.4556916616640008,6,0,460563,12,1
22,6381,salaried,143,954,1,2,0.6349896615964503,0.4426050297809333,0.35222926846015,0.278333843168502,1,3,209199,60,0
21,71634,self_employed,16,4860,0,4,0.5812363448544654,0.5515874589482459,0.582026927721704,0.13274828191926785,8,1,139191,6,0
25,24810,student,142,3637,5,5,0.7850922039249904,0.11571239426352209,0.3017875117876446,0.47852814824015494,0,0,252160,36,0
40,29322,salaried,15,1997,3,3,0.29383695562196055,0.4017159196853878,0.657844720327943,0.12215794598434121,1,0,63935,6,0
31,46869,gig_worker,122,372,9,6,0.7559273449972372,0.4584050530305287,0.435243139417296,0.4525498106338214,2,3,258959,12,1
22,37955,salaried,43,4187,11,6,0.38250173068573434,0.8486277987209782,0.9077026541100597,0.3628848368072778,2,4,63327,24,1
23,66388,gig_worker,57,1372,6,1,0.4111609658463491,0.7586485927424472,0.37303453700835765,0.37026051847939306,9,4,450965,6,0
43,15207,self_employed,60,4474,10,1,0.6727125264867702,0.6014265852248007,0.3010033790529213,0.38246965920080805,3,4,326238,6,1
32,72628,self_employed,108,4119,5,1,0.7842857717404688,0.34727723487626994,0.6158022301796322,0.2532846560286046,4,0,223481,24,1
40,33220,gig_worker,133,915,4,1,0.6668666361205591,0.18703458569265707,0.4088033127480174,0.4072893630013344,5,0,106815,36,0
25,79085,gig_worker,60,4471,9,8,0.8998795205711521,0.3477650209146279,0.8165904675926132,0.41809654887624514,0,2,369276,36,1
57,27031,student,122,1022,11,4,0.28515902951006733,0.6798040709591319,0.9439543122469765,0.18024336083805853,7,2,349629,6,0
58,75721,salaried,136,4837,11,10,0.9006167321019494,0.2630377990850331,0.329356610011797,0.20017225910818764,5,1,405867,24,1
50,76312,gig_worker,34,4700,11,7,0.1308635259433787,0.42688669570916593,0.5769074783412677,0.4443783592695129,9,1,425112,60,1
29,64766,salaried,16,4967,11,4,0.6595303190299806,0.38677023488168205,0.9977704832496648,0.26236463021476214,8,2,102196,6,1
54,17449,self_employed,39,1364,1,10,0.5476306513801775,0.7655900637910602,0.8128703790004679,0.4334717479709345,4,0,112396,24,0
55,61699,self_employed,81,3824,4,4,0.49463594041558945,0.8837870622601444,0.9672313505940648,0.3133847308789037,6,3,15370,12,0
42,51092,self_employed,106,2887,8,0,0.3109120288621783,0.6993709568109769,0.4148582996513089,0.2967838783745212,3,2,311696,60,0
44,68671,self_employed,91,2822,8,5,0.5037327453082342,0.34160226093303414,0.45495799164436745,0.015490476638930939,5,0,106075,24,0
37,15350,student,56,4323,1,3,0.16177335638470325,0.43317704897588727,0.40836786841777817,0.13894719892037488,5,2,404993,6,0
30,73487,salaried,84,2650,6,2,0.3693209442116756,0.14335015405372142,0.5116583236431568,0.25102882345115907,3,4,136185,48,0
50,22622,gig_worker,139,3049,9,5,0.09868091748387742,0.16809744776660984,0.8070688478303363,0.29365858606735046,5,2,398747,36,0
43,75263,salaried,26,1773,3,1,0.5718465997863196,0.164292567526515,0.4154626625307317,0.3152172645003671,7,4,145786,6,0
52,58117,salaried,79,4687,2,7,0.09576788619962695,0.1305863575613102,0.6669638265183019,0.3581114125058085,4,0,139482,24,0
37,63394,salaried,62,3192,10,0,0.16034464390516567,0.17958122850913016,0.48844694338007866,0.3281167161468159,1,4,79772,60,0
37,28782,student,97,2938,0,11,0.08546680148748131,0.20268820257835762,0.8804370453958408,0.4242883536979002,8,2,125527,60,1
34,33454,student,107,1766,2,8,0.3813106399520779,0.11184594379763291,0.3046146837372573,0.1477351714437567,3,4,291752,24,0
29,72904,student,144,4611,10,7,0.8419584544183485,0.640260721884227,0.4561804709770667,0.3207849928329462,3,3,275468,36,1
22,20592,student,11,2295,8,0,0.9068963916338277,0.9904015345821996,0.7236685303005274,0.025579757098135647,6,4,81695,6,0
45,27173,salaried,132,1484,8,9,0.07188945460001339,0.8791867446522561,0.3676973513816898,0.24009503866101395,9,4,432710,60,0
59,38204,salaried,59,4503,6,11,0.634550140861627,0.04560272382608621,0.6264185511621927,0.13401648297594626,9,1,321366,60,1
29,40596,gig_worker,110,4054,2,8,0.6843854245920734,0.4230588091967248,0.6053451075376588,0.19044357414734803,5,3,177057,48,0
42,39324,self_employed,66,2999,2,1,0.5337699424320241,0.8593105792327723,0.8967661047752344,0.17733137588247955,3,0,102643,12,0
24,66202,self_employed,94,160,3,2,0.6669848614695459,0.13467481799199643,0.7377780352167693,0.030215338576318862,5,4,433632,48,0
46,35750,salaried,102,4047,6,1,0.23369071544309528,0.8476451466520427,0.7477914435113717,0.23332290037568776,2,3,233443,12,0
49,21566,self_employed,81,2390,6,7,0.4896442118190161,0.5927006378378993,0.9662653212524162,0.4973146439957767,6,0,312744,60,1
54,12190,self_employed,123,572,11,1,0.3908758490358285,0.9312985525961118,0.9876522627263624,0.1494680284182418,5,3,14453,12,1
43,43333,salaried,40,1058,11,9,0.08970795143963106,0.8760391142644252,0.757376312506987,0.36807298583412534,2,1,105369,6,1
57,6589,self_employed,93,632,1,1,0.625556439722489,0.6770343220587175,0.665401015106438,0.27389416746021783,0,0,426137,60,0
31,30235,self_employed,149,593,11,0,0.49521519267154623,0.6578226598726955,0.7255440409254159,0.16261265026573685,9,0,333613,60,0
26,5159,self_employed,134,181,4,6,0.2751740269025832,0.21316420239190814,0.5677105935379122,0.044803530196210584,4,4,101544,12,0
38,17145,salaried,145,3070,6,11,0.47368526040337144,0.11675296715800854,0.9912196318720541,0.10792895038260619,9,2,202658,24,0
41,36921,gig_worker,97,111,6,1,0.775298018397503,0.41539342996879836,0.793514881647801,0.39092676974512197,1,0,292536,12,1
56,21237,salaried,118,4644,5,9,0.8016577628080639,0.18658003949312474,0.5037047560654152,0.1395100887093227,6,0,168249,12,0
58,13244,salaried,32,861,9,4,0.6495261287493691,0.10241671767775895,0.3404364092804479,0.07215124120592659,6,1,191254,36,1
54,19743,gig_worker,147,3285,9,4,0.4677478334001638,0.3023267332728935,0.3313053504063775,0.16564917023033654,3,1,263155,36,0
37,51101,self_employed,37,125,11,2,0.575749639203848,0.8604899427966485,0.44343908636857743,0.2920214761138451,5,1,241492,6,0
57,61378,salaried,24,1906,7,2,0.38501537135561714,0.017148154018361228,0.4630391379771781,0.35173158214499955,0,4,63081,6,0
45,76126,gig_worker,144,4257,2,11,0.12655634299423824,0.29263768172217564,0.5905318457677301,0.19368241848479,1,0,355531,24,0
58,61071,self_employed,105,4424,0,2,0.3856205973860919,0.4240521852144923,0.45039220814537767,0.2490735785391745,5,1,409322,36,0
32,76121,gig_worker,27,4802,2,5,0.5303327560696343,0.5105697496152866,0.7416373016032212,0.22745834601673076,1,1,57754,48,0
43,79763,gig_worker,116,3759,10,3,0.5988340146505841,0.18157750838298925,0.4478783115674072,0.004501674961713442,3,3,11878,6,0
42,17237,self_employed,18,1625,1,2,0.9358009760546209,0.9642201998380311,0.43151357725880213,0.19780023742792413,3,3,5792,6,0
41,20649,self_employed,95,860,1,1,0.7773334450306162,0.5788730435721895,0.6298658949602589,0.293659905086041,9,1,16367,36,0
47,42713,salaried,81,694,1,2,0.15199256144467732,0.5221105470570441,0.922068019526673,0.2849723582078805,8,4,43731,36,0
51,78463,salaried,89,1155,4,3,0.17418220665292805,0.008822588930341158,0.6278138411650439,0.3748837791671234,9,2,276691,24,0
26,50409,self_employed,113,1954,0,5,0.10049475923975404,0.48571537939600706,0.5896941212005169,0.33518795521766936,6,3,366833,36,0
47,53766,self_employed,35,3183,9,3,0.7381817272209178,0.8376706294551841,0.7046664352217962,0.13840339855807687,6,3,33568,12,0
54,51154,self_employed,126,4016,3,7,0.706122278491857,0.2196445430512427,0.4800495751261399,0.1278218357794813,0,0,330051,60,1
32,12016,salaried,111,3775,9,2,0.9863629016968811,0.351207568386413,0.5474055881433041,0.23207089903171707,4,0,55212,48,0
27,53688,salaried,58,2148,4,11,0.5220234176643487,0.02057146468769555,0.4496846789669914,0.3664848338608274,2,1,178403,60,1
30,59238,self_employed,137,1558,1,2,0.8264149288488819,0.9769275142337952,0.7002669962253785,0.04691365328798219,2,0,331523,12,0
37,63608,salaried,145,1319,4,2,0.5764398586427876,0.06665179712804081,0.7881712930984507,0.4741632915180812,5,0,488059,12,0
46,36897,gig_worker,47,4328,9,7,0.8740867125274371,0.8982211239095694,0.7715890486934003,0.2715765618532158,3,2,140210,60,0
41,55961,salaried,93,4281,3,3,0.7210210393027515,0.3129877141804547,0.4783724725753332,0.15320419746675035,7,4,382981,12,0
48,73703,self_employed,119,1599,7,0,0.6428840149912529,0.5875564019858786,0.845753744023577,0.346695615440713,3,1,183184,6,1
22,49757,student,103,1930,0,1,0.5651226709830504,0.6793155399660034,0.4791675656749511,0.022362908121550895,7,2,209301,60,0
21,31917,salaried,51,3495,11,9,0.7229705244429748,0.1408291674311145,0.4052180858874341,0.24219845789153144,3,1,147466,12,1
56,27736,self_employed,75,1303,4,1,0.41965384267101047,0.4437593777803355,0.544866124081036,0.2429848237319045,2,4,356556,6,0
46,32990,salaried,71,4370,10,2,0.0965765807056641,0.32546610024664235,0.718420862419618,0.08098764245467516,4,1,175167,36,1
49,67551,self_employed,66,2910,11,5,0.0399861287978408,0.056602465605465335,0.3994012731630786,0.4186939079709416,4,0,401569,48,1
41,63161,self_employed,113,3192,9,7,0.4790237316091739,0.8331936543931807,0.7536609784759194,0.39840605934012707,9,4,444348,48,0
31,27440,self_employed,41,3144,0,11,0.5992915822201413,0.04516775649747773,0.9041475973774435,0.0763661972268545,9,2,332208,12,1
31,40205,self_employed,123,4773,9,0,0.07884903057062542,0.6532579594838668,0.5051983571806493,0.18191364678168875,0,2,60121,48,0
56,60103,student,90,3614,9,8,0.28690354891210224,0.314077376419847,0.6151446312805836,0.050214778315443964,7,3,282349,6,0
59,75812,salaried,130,1898,3,0,0.3220322059754871,0.1921293272018666,0.45981729793762466,0.4243043784195984,7,2,140700,36,0
55,46627,salaried,140,2675,7,9,0.5627955352082512,0.6670860513355453,0.5528832103492765,0.16166005187432042,7,3,57600,12,0
54,24008,student,56,244,0,1,0.2784824560427891,0.5745377145262058,0.3153793995617552,0.21965815392882637,9,0,362670,24,0
44,76274,self_employed,95,4957,10,2,0.09564859955600669,0.3152562573748299,0.9676385773489788,0.16193597501028323,3,2,305239,60,1
42,37402,student,37,4026,1,6,0.16485674094655012,0.5129607482592392,0.5911231492485365,0.1550130082324755,8,4,98159,48,0
25,58384,self_employed,85,1477,0,8,0.1739478016041932,0.24623710120620945,0.8522090768726562,0.3736511268742945,9,3,130590,48,0
53,10793,gig_worker,46,3246,10,2,0.8426949442227615,0.8636964590026922,0.39985040614955675,0.3737831170899116,2,2,63844,12,0
56,10571,self_employed,116,1925,6,7,0.28431968697829146,0.3138187803271616,0.8686485308702792,0.25889408524028473,6,0,183121,60,0
40,21209,gig_worker,130,893,1,8,0.7146917339147569,0.2451530295515314,0.9021031176735406,0.32880847466315716,5,4,26433,60,0
39,48148,student,140,1701,0,9,0.5678387463393058,0.7518337110596511,0.8008339900813755,0.2558315986789783,8,4,250828,48,0
55,7224,self_employed,110,4514,11,6,0.977038753616442,0.017592487993914885,0.9322458274883838,0.014294604969857516,3,0,473810,48,1
37,53695,salaried,129,1210,5,3,0.27282266888020223,0.2680117320860753,0.4170379906276954,0.03300321656496624,3,2,97060,24,0
54,37441,salaried,117,4153,5,3,0.15837302052920021,0.37539522065117314,0.633537280152034,0.19187028475641565,5,1,148165,60,0
29,44129,salaried,68,4893,9,3,0.052037837694560385,0.8822379617913818,0.73407667241131,0.3748731793141971,7,2,254268,6,1
46,67368,salaried,127,4037,1,5,0.24095966228128052,0.9504418025483442,0.7173350794882412,0.4566131140671725,2,3,283828,12,0
22,49760,salaried,118,4063,0,3,0.6840708864153926,0.7164779669139498,0.9027286541684088,0.014854152673376309,7,3,492450,12,0
29,28478,self_employed,24,882,9,4,0.08525822463686061,0.4925317810096598,0.45098395758101995,0.1840150263434035,7,2,250363,24,0
29,76854,self_employed,20,1216,2,8,0.24470184514965854,0.6406215490576886,0.4229506827772065,0.11189121805820545,6,3,196393,24,0
37,17180,self_employed,149,1850,9,11,0.855308368184012,0.41400105168133305,0.477365016400566,0.40760264058273094,6,1,126485,6,1
21,20372,self_employed,23,2676,4,6,0.5829529493645202,0.29882583184866784,0.9240850345890095,0.42298407232732055,4,1,220592,36,1
45,34796,salaried,124,4127,5,7,0.06952154025319546,0.9506880681396285,0.9587189578603024,0.10320443384594763,1,4,56305,12,1
45,63272,salaried,140,3436,2,4,0.047683144249763276,0.1153902290099238,0.698741072988998,0.3554136267174361,1,3,460241,60,0
59,59040,salaried,42,4487,8,4,0.06112287532576688,0.346393568050109,0.6509603541993638,0.3658780186507143,9,2,150979,48,0
55,76368,self_employed,97,1587,10,10,0.9418750501472527,0.8990889599605931,0.7237699256088594,0.08852884839128516,7,4,321201,6,1
23,21211,salaried,109,3975,4,6,0.8498714285610547,0.7231414305874169,0.7314153548926858,0.21684795850411787,5,1,411137,12,1
57,10842,salaried,104,3731,1,10,0.8449400420187747,0.02910145132297659,0.41921329346044706,0.3101689027218998,7,4,90938,60,0
50,68115,self_employed,94,4292,9,11,0.9242167622435459,0.023099673424247125,0.7804876171361912,0.01303330346629944,2,0,182866,6,1
58,71852,gig_worker,48,4058,5,7,0.5052553902509103,0.5165124626245746,0.6166457716438979,0.20229591652294138,0,3,335762,36,1
54,50968,salaried,80,3497,11,8,0.24734467114334402,0.4842530562300217,0.6621673711936316,0.07747911647381034,5,2,77610,60,0
32,22508,self_employed,149,173,7,1,0.40134800423851813,0.44299153865631824,0.3212216230346088,0.27094825056044364,1,1,296474,12,0
39,27005,gig_worker,83,1459,10,2,0.7188640728838108,0.3023437618390089,0.8351896427717211,0.42145879173047734,8,4,415839,48,1
57,59575,gig_worker,77,1191,5,11,0.8760328715212651,0.986638719813639,0.8847995728875171,0.2623769693130186,4,2,458493,60,1
37,23971,student,144,4953,3,11,0.4350909266995243,0.27198732298338146,0.7335950877541826,0.017991798104341983,4,3,398675,12,0
30,30599,salaried,100,2041,5,1,0.5353809553820612,0.4900402064405619,0.8241065447076639,0.014828622798395585,9,2,131908,6,0
32,71914,salaried,93,3248,7,9,0.9317829932762532,0.4048930968230663,0.6658942022204712,0.30275157295207467,7,3,389814,36,1
36,72055,student,107,4403,7,6,0.10749863710942908,0.17024942596174208,0.732847365284989,0.16399077926280625,5,3,70037,60,0
44,10355,self_employed,10,1344,9,11,0.8622992169741239,0.20261881912527857,0.5762001889242669,0.2863332517359463,2,3,384458,6,1
39,59120,self_employed,126,1385,1,1,0.15930748225193592,0.9183027420097729,0.8543119855437586,0.0818185544579938,8,4,451131,6,0
28,79619,gig_worker,120,4605,7,11,0.4838613502906203,0.8582797228559551,0.6277896511851448,0.3884311764180559,9,3,454388,24,1
51,43342,gig_worker,66,3136,5,1,0.21842312866305957,0.19904430582035237,0.7761490330932177,0.4303598528667839,3,2,73337,6,1
41,7257,student,148,870,1,1,0.6029476306906042,0.8756626239095135,0.7350005650336533,0.4446128010424468,9,0,33831,60,0
37,32364,student,140,1943,0,11,0.5585734217082661,0.20918613008084253,0.7916201628700248,0.15203729441567565,3,2,152919,36,0
43,29972,gig_worker,93,173,5,3,0.3800073642407519,0.6265463217476971,0.8496511125876562,0.33036768381236586,1,4,268141,48,0
57,31654,salaried,100,1760,6,0,0.8633035148451244,0.0812805233206938,0.6588994371150966,0.1395211935651301,2,3,158097,24,0
36,34320,student,130,4449,9,1,0.6598133202880598,0.8803696262591182,0.869146164478968,0.38137841040578924,3,0,365059,6,1
26,25808,salaried,94,919,4,2,0.7212051249619437,0.05150029946546697,0.6480800660901262,0.06026250111316178,6,4,331928,60,0
28,57389,salaried,90,3918,9,6,0.15065973820766854,0.5549428892511367,0.9696440260047556,0.3813824055605806,2,1,404600,12,1
45,39773,student,142,431,7,9,0.8831656779756176,0.779711525180385,0.8268702240303558,0.21986431883176738,7,1,345903,24,1
38,56168,salaried,125,1521,10,0,0.1670401636200184,0.1168347364106812,0.4197991548222449,0.42777474521776404,7,1,315211,36,0
45,32747,salaried,80,3755,11,5,0.2227849642099602,0.4044802675001885,0.8807091299544019,0.36946542999307325,9,0,278342,12,1
32,62505,salaried,96,1791,8,2,0.12805513849688044,0.0419501514900501,0.6861113625646438,0.18825982034824246,1,2,170518,36,1
35,23135,student,74,4650,3,2,0.44035920796881556,0.6827525773399592,0.9891226705817058,0.45176959268022626,3,0,497384,12,0
46,52377,self_employed,137,4508,6,3,0.8877092317523098,0.30744959496135194,0.803173330571469,0.14166856963765517,7,0,14382,48,0
46,28554,gig_worker,27,327,7,3,0.25244751960985956,0.55939524463847,0.3590735225991337,0.48349431571796164,0,0,29120,36,1
52,67491,salaried,141,2981,5,6,0.37375342042295323,0.9327322704203617,0.5764722993272441,0.38360169197784216,0,1,433681,12,1
30,60621,gig_worker,62,2965,1,2,0.846066420075422,0.30585810799484237,0.6620927818712865,0.49533742563559463,3,2,294094,36,1
36,63283,gig_worker,50,2675,6,7,0.6178152797588892,0.0486274716352777,0.8873095222118612,0.026952308199238773,1,0,259816,24,1
27,21923,salaried,26,4622,8,7,0.7516163936462769,0.6756277676987004,0.8105418740308408,0.1370180229385654,0,2,392600,36,0
37,52591,self_employed,12,564,4,10,0.21400004943611484,0.7868411345141675,0.5585520494281472,0.3706321282572366,7,3,362648,60,0
43,67261,salaried,127,377,1,6,0.7164898633325755,0.957868559877576,0.7574028812518403,0.46112485062518765,1,0,335606,36,1
46,59336,student,24,4214,3,1,0.22761057864177248,0.1578008770256658,0.7038376355288655,0.014385408559726476,3,0,282879,12,0
41,79083,self_employed,82,165,2,4,0.987313982210661,0.3921399251161498,0.3882368262666848,4.647987792372188e-06,2,0,412439,36,0
42,65948,student,43,4362,3,5,0.5598861561267373,0.8441404600254748,0.46440108509902034,0.12812131462812387,1,3,110846,48,1
27,38002,salaried,41,502,9,11,0.695639258043137,0.8068713932688795,0.53878561890002,0.4263893383157807,7,3,107733,6,1
34,78016,gig_worker,79,4083,6,9,0.11840158414150281,0.6247957073338625,0.436838384454452,0.3835765510716125,2,1,151434,24,0
35,31672,gig_worker,122,4604,9,3,0.2506559800415695,0.26936854520269393,0.40509369208101786,0.1701387310844285,8,4,379379,60,0
27,9213,gig_worker,108,3578,7,9,0.13974065956435433,0.2840352906507776,0.34073843909120094,0.001005632172717874,9,2,307130,12,0
29,15293,student,35,3544,0,4,0.3901707152717231,0.12400299462414255,0.9111717959262511,0.2773528704768636,4,4,28409,36,0
28,60860,salaried,127,4792,7,8,0.2841358642053985,0.9218536737859097,0.5022603925753976,0.11897773572547543,8,0,466149,36,0
43,67507,salaried,58,4519,4,10,0.7329222596305692,0.17293151463944534,0.5032244227534963,0.3728044642499218,2,0,121909,36,1
49,62134,gig_worker,38,3139,11,6,0.10870897962815118,0.5728866011799064,0.4443596962011088,0.223174832191313,4,1,84987,24,0
38,7100,gig_worker,126,1537,6,1,0.7520593684503682,0.5843514169821129,0.632778160304718,0.33930096152383354,9,4,272958,60,0
51,66997,self_employed,117,528,10,10,0.04570482463858749,0.36960544119526884,0.6599693775456607,0.42615441494414513,5,0,158960,6,1
50,33172,salaried,66,2782,10,0,0.20201783732239242,0.35251846100545514,0.445796951037556,0.26787989975925164,8,4,471274,48,0
59,25132,self_employed,27,2877,0,1,0.7919649919646029,0.6685884185582797,0.7259992365045553,0.16797777036414618,7,1,27169,60,0
55,23199,salaried,50,3478,1,2,0.7427766411078949,0.38829777794853904,0.8060999717156243,0.3847717730076245,1,4,457342,48,0
38,41609,self_employed,60,492,0,10,0.47632611391886337,0.2551153933380007,0.5616880601758163,0.13259361988558893,1,2,256979,60,0
59,47965,self_employed,139,4641,4,1,0.04998271507755181,0.39913170240003093,0.709816187800207,0.44575940805321707,4,1,353062,12,0
37,13016,gig_worker,122,441,5,10,0.6098937416692993,0.807662077665546,0.6516113336151124,0.03571382336646789,4,4,217196,6,0
34,44779,salaried,135,232,9,2,0.4067241039740984,0.9664784551311856,0.4368838788492715,0.41773432055427234,4,0,443343,6,0
51,36881,self_employed,117,364,8,9,0.31652815019796976,0.6359502304538448,0.8110076921422045,0.045777863635475535,3,3,413978,24,1
44,29472,salaried,48,4288,7,10,0.6404106368265342,0.7821012254841064,0.861017119476833,0.02806849020490787,7,3,151649,60,0
55,56813,salaried,132,1785,6,10,0.43661456220172634,0.5328248613126102,0.7541551809110172,0.18162846867408045,4,1,25931,36,1
54,41021,gig_worker,112,1534,11,11,0.09242110045317864,0.6248231420934378,0.5267272194397359,0.478274677237414,0,3,458518,6,1
23,59131,student,21,1760,4,11,0.9159504705123444,0.9880866567365598,0.9487547460865109,0.4917430270958011,9,2,80506,60,1
57,29087,salaried,63,3917,2,8,0.778493099453379,0.4384188647019115,0.618750871596587,0.10103525048307965,4,1,175350,36,0
46,17828,gig_worker,142,2454,8,3,0.05637819129055244,0.06625469695419994,0.48611493976956843,0.07431877783103308,0,0,456385,24,0
43,66610,student,103,365,4,11,0.5250638701906956,0.9570069178193547,0.5857642345753695,0.1764766657773888,3,0,221653,60,0
59,6401,gig_worker,88,4841,2,8,0.0833775628986283,0.7930617209035477,0.7844525643357468,0.16854342044053688,0,1,249381,60,0
35,20193,salaried,49,1236,2,10,0.837289859058485,0.3983103678635713,0.8921522499614745,0.37979644136898727,5,3,217527,12,1
24,49864,student,112,4649,2,2,0.6130139610519718,0.9823950536227688,0.5496028494980107,0.22199951037336307,5,3,460991,60,0
49,25307,salaried,66,1490,5,11,0.17244913357306846,0.34553575034862616,0.46283711220656226,0.38994179286725666,0,0,114865,12,1
42,24611,salaried,63,1212,0,0,0.02074134280620077,0.3721201960080287,0.7385451922846433,0.3743565485125229,7,2,360351,36,0
45,48791,salaried,142,2334,10,10,0.03158101214642062,0.6097313531899208,0.9448505700743999,0.28915521506296166,3,3,474101,36,1
33,16950,self_employed,15,2966,3,4,0.5073654720648297,0.2743473861553567,0.4283053544915951,0.41675604987082754,1,2,447419,6,0
38,7745,salaried,106,3168,7,9,0.7343734786767738,0.6985714851307327,0.8621135676095566,0.09782387327635356,0,3,142130,24,1
53,60243,salaried,74,2279,2,9,0.12084045133395915,0.15285030395050592,0.6336250270412389,0.08090524783025665,2,1,336195,12,0
36,8866,salaried,127,734,4,1,0.22128406591495753,0.10802531935815352,0.8596587527734643,0.3753251292513341,6,4,263514,6,0
22,37245,gig_worker,38,3731,1,3,0.3272599451695323,0.5348780075641556,0.6538788048413036,0.12239853107764775,9,0,73866,48,0
55,49724,student,105,1499,1,1,0.218076782061153,0.5554936823944011,0.5641294420115535,0.0013971919101923302,9,1,389323,6,0
54,76354,salaried,149,4886,10,1,0.39133656268715866,0.10665506962969062,0.7877187001467555,0.45598008432226905,7,3,104978,36,1
50,56374,student,108,2839,6,2,0.5596150057650762,0.9641762611311511,0.9304391062164281,0.31146852901653144,4,0,191252,48,0
33,35116,student,44,3270,9,4,0.6849367482413092,0.5732866576070837,0.5241762112591267,0.22246884900397035,6,4,442041,6,0
33,25447,gig_worker,23,1965,2,3,0.9637751822072285,0.1510349924969261,0.6225236944960603,0.3628682550045189,1,4,481497,60,0
38,35431,salaried,71,2055,4,1,0.9308436696831945,0.311442524332299,0.4605804386875657,0.16666586655764293,3,3,79514,24,0
52,22908,gig_worker,86,4777,2,10,0.5701269748289145,0.8002342139331626,0.4283866245321455,0.47683302854770887,5,0,349619,12,0
52,34336,student,68,2318,5,9,0.7341500564563547,0.5232315278655318,0.8445230996745225,0.03431014447370545,4,3,151336,60,0
55,45992,gig_worker,87,1489,9,1,0.9508722046254279,0.1881483485465556,0.44046488168190967,0.3204740953311805,5,4,31615,48,1
59,60350,salaried,51,4979,2,5,0.08347194454140483,0.10284897206180477,0.8553227199341149,0.38864474143063676,1,1,430381,24,1
49,74561,self_employed,10,3230,7,6,0.005634759861429139,0.4307744122374848,0.600451936288185,0.2345629539467547,6,1,117898,6,0
49,56955,self_employed,20,4376,1,11,0.029799763729583262,0.3374147086864342,0.996534106385401,0.37748417753301794,7,2,389624,60,1
36,66240,self_employed,43,4214,2,9,0.5633493623729638,0.6559173524819735,0.43813899273390244,0.46345519893928466,8,4,440938,36,0
30,25093,salaried,117,1349,7,5,0.7628334253025342,0.9252469869511654,0.3650845947589782,0.37199695033964225,5,4,170952,36,0
